,0
1993,VWC
1994,VWC
1995,VWC
1996,Company
1997,VWC
1998,VWC
1999,WUG
2000,VWC
2001,VWC
2002,VWC
2003,VWC
2004,WUA
2005,VWC
2006,VWC
2007,WUA
2008,VWC
2009,Other
2010,VWC
2011,VWC
2012,VWC
2013,VWC
2014,Water Board
2015,VWC
2016,Water Board
2017,VWC
2018,VWC
2019,VWC
2020,Water authority
2021,VWC
2022,VWC
2023,VWC
2024,Water Board
2025,VWC
2026,VWC
2027,VWC
2028,Other
2029,VWC
2030,Private operator
2031,VWC
2032,VWC
2033,WUA
2034,Company
2035,VWC
2036,VWC
2037,VWC
2038,VWC
2039,Water Board
2040,VWC
2041,VWC
2042,VWC
2043,VWC
2044,VWC
2045,VWC
2046,Private operator
2047,VWC
2048,VWC
2049,VWC
2050,VWC
2051,Water authority
2052,VWC
2053,VWC
2054,VWC
2055,VWC
2056,VWC
2057,Water Board
2058,VWC
2059,VWC
2060,Private operator
2061,VWC
2062,VWC
2063,VWC
2064,VWC
2065,VWC
2066,VWC
2067,VWC
2068,VWC
2069,WUA
2070,VWC
2071,Private operator
2072,VWC
2073,VWC
2074,VWC
2075,VWC
2076,VWC
2077,VWC
2078,VWC
2079,Water Board
2080,VWC
2081,VWC
2082,VWC
2083,VWC
2084,Water Board
2085,Other
2086,VWC
2087,Other
2088,VWC
2089,VWC
2090,VWC
2091,VWC
2092,Other
2093,VWC
2094,VWC
2095,VWC
2096,VWC
2097,VWC
2098,VWC
2099,VWC
2100,VWC
2101,VWC
2102,VWC
2103,VWC
2104,VWC
2105,VWC
2106,Parastatal
2107,VWC
2108,VWC
2109,VWC
2110,VWC
2111,Parastatal
2112,VWC
2113,VWC
2114,VWC
2115,VWC
2116,VWC
2117,VWC
2118,VWC
2119,VWC
2120,VWC
2121,Other
2122,VWC
2123,WUA
2124,Water Board
2125,VWC
2126,Other
2127,VWC
2128,VWC
2129,VWC
2130,WUG
2131,Water authority
2132,VWC
2133,VWC
2134,VWC
2135,VWC
2136,VWC
2137,VWC
2138,VWC
2139,Other
2140,VWC
2141,VWC
2142,VWC
2143,VWC
2144,VWC
2145,VWC
2146,VWC
2147,Other
2148,VWC
2149,VWC
2150,VWC
2151,VWC
2152,VWC
2153,VWC
2154,VWC
2155,VWC
2156,VWC
2157,VWC
2158,VWC
2159,VWC
2160,VWC
2161,VWC
2162,VWC
2163,VWC
2164,Water Board
2165,VWC
2166,Other
2167,Other
2168,Water Board
2169,VWC
2170,VWC
2171,VWC
2172,Company
2173,Water Board
2174,VWC
2175,VWC
2176,WUG
2177,Other
2178,Private operator
2179,Other
2180,VWC
2181,VWC
2182,VWC
2183,Water Board
2184,VWC
2185,VWC
2186,Other
2187,VWC
2188,VWC
2189,VWC
2190,VWC
2191,VWC
2192,VWC
2193,VWC
2194,VWC
2195,WUA
2196,Water authority
2197,Company
2198,Company
2199,VWC
2200,WUG
2201,VWC
2202,VWC
2203,Water Board
2204,Private operator
2205,VWC
2206,VWC
2207,VWC
2208,VWC
2209,VWC
2210,VWC
2211,VWC
2212,VWC
2213,VWC
2214,VWC
2215,VWC
2216,VWC
2217,VWC
2218,Company
2219,Water Board
2220,VWC
2221,VWC
2222,Other
2223,VWC
2224,VWC
2225,WUA
2226,VWC
2227,VWC
2228,VWC
2229,VWC
2230,Other
2231,VWC
2232,VWC
2233,VWC
2234,Water Board
2235,Water Board
2236,VWC
2237,VWC
2238,VWC
2239,VWC
2240,VWC
2241,VWC
2242,VWC
2243,VWC
2244,VWC
2245,VWC
2246,VWC
2247,VWC
2248,VWC
2249,VWC
2250,VWC
2251,Other
2252,VWC
2253,VWC
2254,VWC
2255,VWC
2256,Private operator
2257,WUA
2258,VWC
2259,Other
2260,VWC
2261,VWC
2262,Other
2263,VWC
2264,VWC
2265,VWC
2266,VWC
2267,VWC
2268,Private operator
2269,VWC
2270,VWC
2271,VWC
2272,VWC
2273,Water authority
2274,VWC
2275,VWC
2276,VWC
2277,VWC
2278,VWC
2279,VWC
2280,VWC
2281,VWC
2282,VWC
2283,WUA
2284,WUA
2285,VWC
2286,VWC
2287,Parastatal
2288,WUA
2289,VWC
2290,VWC
2291,VWC
2292,WUA
2293,VWC
2294,VWC
2295,VWC
2296,VWC
2297,VWC
2298,WUA
2299,VWC
2300,VWC
2301,VWC
2302,Parastatal
2303,Company
2304,WUA
2305,WUA
2306,VWC
2307,VWC
2308,VWC
2309,VWC
2310,VWC
2311,VWC
2312,VWC
2313,VWC
2314,Water authority
2315,VWC
2316,VWC
2317,VWC
2318,VWC
2319,VWC
2320,VWC
2321,VWC
2322,VWC
2323,Private operator
2324,VWC
2325,Other
2326,VWC
2327,VWC
2328,VWC
2329,VWC
2330,VWC
2331,VWC
2332,VWC
2333,VWC
2334,VWC
2335,VWC
2336,VWC
2337,VWC
2338,VWC
2339,VWC
2340,Water Board
2341,VWC
2342,VWC
2343,VWC
2344,Water Board
2345,VWC
2346,VWC
2347,VWC
2348,Private operator
2349,Water authority
2350,VWC
2351,VWC
2352,VWC
2353,VWC
2354,VWC
2355,VWC
2356,VWC
2357,Water authority
2358,VWC
2359,VWC
2360,VWC
2361,VWC
2362,VWC
2363,VWC
2364,VWC
2365,VWC
2366,VWC
2367,VWC
2368,VWC
2369,Private operator
2370,Water authority
2371,VWC
2372,VWC
2373,VWC
2374,VWC
2375,Company
2376,VWC
2377,Water Board
2378,VWC
2379,VWC
2380,WUA
2381,VWC
2382,VWC
2383,WUA
2384,WUA
2385,VWC
2386,VWC
2387,VWC
2388,VWC
2389,Other
2390,VWC
2391,Parastatal
2392,VWC
2393,VWC
2394,VWC
2395,VWC
2396,VWC
2397,VWC
2398,VWC
2399,VWC
2400,Water authority
2401,VWC
2402,VWC
2403,VWC
2404,VWC
2405,VWC
2406,VWC
2407,VWC
2408,VWC
2409,VWC
2410,VWC
2411,Water Board
2412,VWC
2413,VWC
2414,VWC
2415,VWC
2416,Water Board
2417,Other
2418,VWC
2419,WUA
2420,VWC
2421,VWC
2422,VWC
2423,VWC
2424,Company
2425,VWC
2426,VWC
2427,VWC
2428,WUA
2429,VWC
2430,VWC
2431,VWC
2432,Company
2433,WUA
2434,Parastatal
2435,VWC
2436,WUG
2437,VWC
2438,VWC
2439,VWC
2440,Other
2441,VWC
2442,VWC
2443,VWC
2444,VWC
2445,VWC
2446,VWC
2447,VWC
2448,VWC
2449,VWC
2450,VWC
2451,VWC
2452,VWC
2453,VWC
2454,VWC
2455,VWC
2456,VWC
2457,VWC
2458,VWC
2459,Water Board
2460,WUA
2461,VWC
2462,Private operator
2463,VWC
2464,VWC
2465,VWC
2466,VWC
2467,VWC
2468,VWC
2469,Other
2470,Water Board
2471,VWC
2472,WUG
2473,WUA
2474,VWC
2475,WUA
2476,Private operator
2477,VWC
2478,VWC
2479,VWC
2480,Private operator
2481,VWC
2482,VWC
2483,VWC
2484,VWC
2485,VWC
2486,VWC
2487,VWC
2488,Water Board
2489,Water authority
2490,VWC
2491,WUA
2492,Private operator
2493,VWC
2494,VWC
2495,VWC
2496,Water authority
2497,VWC
2498,VWC
2499,VWC
2500,VWC
2501,VWC
2502,VWC
2503,VWC
2504,VWC
2505,VWC
2506,VWC
2507,VWC
2508,Water Board
2509,VWC
2510,Water authority
2511,VWC
2512,VWC
2513,VWC
2514,VWC
2515,VWC
2516,VWC
2517,VWC
2518,VWC
2519,VWC
2520,Water Board
2521,VWC
2522,VWC
2523,VWC
2524,VWC
2525,VWC
2526,Parastatal
2527,VWC
2528,VWC
2529,VWC
2530,VWC
2531,VWC
2532,VWC
2533,VWC
2534,Water authority
2535,VWC
2536,VWC
2537,VWC
2538,VWC
2539,Water Board
2540,VWC
2541,Water Board
2542,VWC
2543,VWC
2544,VWC
2545,VWC
2546,VWC
2547,VWC
2548,Other
2549,WUA
2550,Parastatal
2551,WUG
2552,Parastatal
2553,VWC
2554,VWC
2555,Water Board
2556,VWC
2557,VWC
2558,VWC
2559,VWC
2560,VWC
2561,VWC
2562,VWC
2563,VWC
2564,VWC
2565,Private operator
2566,VWC
2567,VWC
2568,VWC
2569,VWC
2570,WUA
2571,Water Board
2572,Private operator
2573,WUG
2574,VWC
2575,VWC
2576,VWC
2577,WUG
2578,VWC
2579,Other
2580,VWC
2581,Other
2582,VWC
2583,VWC
2584,WUA
2585,WUG
2586,VWC
2587,VWC
2588,VWC
2589,VWC
2590,Parastatal
2591,VWC
2592,Other
2593,VWC
2594,VWC
2595,VWC
2596,VWC
2597,VWC
2598,VWC
2599,WUG
2600,VWC
2601,VWC
2602,Water Board
2603,VWC
2604,VWC
2605,VWC
2606,VWC
2607,VWC
2608,VWC
2609,VWC
2610,VWC
2611,VWC
2612,VWC
2613,Private operator
2614,VWC
2615,VWC
2616,VWC
2617,VWC
2618,Water authority
2619,VWC
2620,Water Board
2621,Other
2622,VWC
2623,VWC
2624,Private operator
2625,VWC
2626,VWC
2627,VWC
2628,VWC
2629,VWC
2630,VWC
2631,VWC
2632,Private operator
2633,VWC
2634,VWC
2635,VWC
2636,VWC
2637,Other
2638,VWC
2639,VWC
2640,VWC
2641,Company
2642,VWC
2643,VWC
2644,VWC
2645,VWC
2646,VWC
2647,VWC
2648,Water Board
2649,VWC
2650,VWC
2651,VWC
2652,Water Board
2653,VWC
2654,Water authority
2655,VWC
2656,VWC
2657,VWC
2658,VWC
2659,VWC
2660,Water Board
2661,Company
2662,VWC
2663,VWC
2664,VWC
2665,Water Board
2666,Parastatal
2667,VWC
2668,VWC
2669,VWC
2670,Company
2671,VWC
2672,VWC
2673,VWC
2674,VWC
2675,WUA
2676,VWC
2677,VWC
2678,VWC
2679,VWC
2680,VWC
2681,VWC
2682,WUA
2683,VWC
2684,VWC
2685,VWC
2686,VWC
2687,WUA
2688,VWC
2689,VWC
2690,Company
2691,VWC
2692,VWC
2693,VWC
2694,VWC
2695,VWC
2696,VWC
2697,VWC
2698,VWC
2699,VWC
2700,VWC
2701,VWC
2702,VWC
2703,VWC
2704,VWC
2705,VWC
2706,VWC
2707,WUA
2708,VWC
2709,Parastatal
2710,VWC
2711,WUA
2712,Other
2713,VWC
2714,VWC
2715,VWC
2716,VWC
2717,VWC
2718,VWC
2719,VWC
2720,VWC
2721,VWC
2722,VWC
2723,WUG
2724,WUG
2725,Water Board
2726,Other
2727,VWC
2728,VWC
2729,VWC
2730,VWC
2731,VWC
2732,VWC
2733,VWC
2734,VWC
2735,Other
2736,VWC
2737,Company
2738,VWC
2739,VWC
2740,VWC
2741,VWC
2742,Water authority
2743,VWC
2744,Water Board
2745,VWC
2746,VWC
2747,Other
2748,VWC
2749,VWC
2750,VWC
2751,Other
2752,WUA
2753,VWC
2754,WUA
2755,VWC
2756,VWC
2757,VWC
2758,Private operator
2759,VWC
2760,Other
2761,VWC
2762,VWC
2763,VWC
2764,VWC
2765,Water authority
2766,VWC
2767,VWC
2768,WUG
2769,VWC
2770,VWC
2771,VWC
2772,VWC
2773,VWC
2774,Water Board
2775,Water authority
2776,VWC
2777,VWC
2778,VWC
2779,WUA
2780,VWC
2781,VWC
2782,VWC
2783,Private operator
2784,VWC
2785,VWC
2786,VWC
2787,VWC
2788,Other
2789,WUA
2790,VWC
2791,VWC
2792,VWC
2793,Private operator
2794,Private operator
2795,VWC
2796,VWC
2797,Private operator
2798,Company
2799,VWC
2800,VWC
2801,Water authority
2802,VWC
2803,VWC
2804,VWC
2805,VWC
2806,VWC
2807,VWC
2808,WUA
2809,VWC
2810,Water Board
2811,Water authority
2812,VWC
2813,VWC
2814,VWC
2815,VWC
2816,VWC
2817,VWC
2818,Private operator
2819,VWC
2820,VWC
2821,VWC
2822,VWC
2823,WUG
2824,VWC
2825,VWC
2826,Other
2827,VWC
2828,WUG
2829,VWC
2830,Parastatal
2831,VWC
2832,VWC
2833,VWC
2834,VWC
2835,VWC
2836,VWC
2837,VWC
2838,WUG
2839,VWC
2840,Water Board
2841,VWC
2842,Water Board
2843,VWC
2844,Other
2845,VWC
2846,WUA
2847,VWC
2848,Water authority
2849,VWC
2850,VWC
2851,Company
2852,WUA
2853,VWC
2854,VWC
2855,VWC
2856,VWC
2857,Other
2858,VWC
2859,Water Board
2860,VWC
2861,VWC
2862,VWC
2863,VWC
2864,VWC
2865,Other
2866,Water Board
2867,WUG
2868,VWC
2869,VWC
2870,VWC
2871,VWC
2872,WUA
2873,VWC
2874,VWC
2875,VWC
2876,VWC
2877,VWC
2878,VWC
2879,VWC
2880,VWC
2881,VWC
2882,VWC
2883,VWC
2884,WUG
2885,WUA
2886,VWC
2887,VWC
2888,Other
2889,VWC
2890,VWC
2891,VWC
2892,VWC
2893,WUA
2894,VWC
2895,VWC
2896,VWC
2897,Water Board
2898,VWC
2899,VWC
2900,WUA
2901,VWC
2902,Parastatal
2903,VWC
2904,WUA
2905,Water Board
2906,VWC
2907,VWC
2908,VWC
2909,VWC
2910,WUG
2911,VWC
2912,Water Board
2913,WUA
2914,VWC
2915,Other
2916,VWC
2917,VWC
2918,VWC
2919,VWC
2920,VWC
2921,VWC
2922,WUA
2923,VWC
2924,VWC
2925,VWC
2926,VWC
2927,VWC
2928,VWC
2929,VWC
2930,VWC
2931,VWC
2932,VWC
2933,Parastatal
2934,Company
2935,WUA
2936,VWC
2937,VWC
2938,VWC
2939,VWC
2940,Water authority
2941,Company
2942,VWC
2943,VWC
2944,Water Board
2945,VWC
2946,VWC
2947,VWC
2948,VWC
2949,VWC
2950,VWC
2951,WUA
2952,VWC
2953,VWC
2954,Water Board
2955,VWC
2956,VWC
2957,VWC
2958,VWC
2959,Other
2960,Water Board
2961,VWC
2962,VWC
2963,VWC
2964,Water authority
2965,Water authority
2966,VWC
2967,VWC
2968,WUA
2969,VWC
2970,VWC
2971,VWC
2972,Other
2973,VWC
2974,VWC
2975,Water authority
2976,VWC
2977,VWC
2978,VWC
2979,VWC
2980,VWC
2981,Water Board
2982,VWC
2983,VWC
2984,VWC
2985,Company
2986,Company
2987,VWC
2988,VWC
2989,Private operator
2990,Water authority
2991,Other
2992,Private operator
2993,VWC
2994,VWC
2995,VWC
2996,VWC
2997,WUA
2998,VWC
2999,VWC
3000,VWC
3001,VWC
3002,VWC
3003,Other
3004,Company
3005,VWC
3006,VWC
3007,Other
3008,VWC
3009,VWC
3010,VWC
3011,Water Board
3012,VWC
3013,VWC
3014,VWC
3015,VWC
3016,VWC
3017,VWC
3018,VWC
3019,VWC
3020,VWC
3021,VWC
3022,VWC
3023,VWC
3024,VWC
3025,VWC
3026,Water Board
3027,VWC
3028,VWC
3029,VWC
3030,VWC
3031,VWC
3032,VWC
3033,Water authority
3034,VWC
3035,Parastatal
3036,VWC
3037,VWC
3038,VWC
3039,VWC
3040,VWC
3041,VWC
3042,VWC
3043,VWC
3044,VWC
3045,VWC
3046,VWC
3047,VWC
3048,VWC
3049,Water authority
3050,Company
3051,VWC
3052,VWC
3053,VWC
3054,Water authority
3055,VWC
3056,Water Board
3057,VWC
3058,VWC
3059,WUG
3060,VWC
3061,Water Board
3062,VWC
3063,Water Board
3064,VWC
3065,VWC
3066,WUA
3067,VWC
3068,Private operator
3069,VWC
3070,Private operator
3071,VWC
3072,Water authority
3073,VWC
3074,VWC
3075,VWC
3076,VWC
3077,VWC
3078,VWC
3079,VWC
3080,VWC
3081,VWC
3082,VWC
3083,Water authority
3084,VWC
3085,VWC
3086,Private operator
3087,VWC
3088,WUA
3089,VWC
3090,VWC
3091,VWC
3092,VWC
3093,VWC
3094,Water Board
3095,VWC
3096,VWC
3097,Company
3098,Private operator
3099,VWC
3100,VWC
3101,VWC
3102,Other
3103,VWC
3104,VWC
3105,VWC
3106,Water authority
3107,VWC
3108,VWC
3109,VWC
3110,VWC
3111,VWC
3112,VWC
3113,VWC
3114,VWC
3115,VWC
3116,VWC
3117,Private operator
3118,VWC
3119,VWC
3120,VWC
3121,WUG
3122,Water Board
3123,VWC
3124,VWC
3125,WUG
3126,VWC
3127,VWC
3128,VWC
3129,VWC
3130,VWC
3131,VWC
3132,Water Board
3133,VWC
3134,VWC
3135,WUA
3136,VWC
3137,VWC
3138,VWC
3139,VWC
3140,VWC
3141,VWC
3142,VWC
3143,WUG
3144,VWC
3145,VWC
3146,VWC
3147,VWC
3148,VWC
3149,VWC
3150,VWC
3151,VWC
3152,VWC
3153,VWC
3154,Water authority
3155,Private operator
3156,Water authority
3157,Company
3158,VWC
3159,Water Board
3160,VWC
3161,VWC
3162,VWC
3163,VWC
3164,Parastatal
3165,WUA
3166,Private operator
3167,Water Board
3168,VWC
3169,VWC
3170,VWC
3171,VWC
3172,Private operator
3173,VWC
3174,Private operator
3175,VWC
3176,VWC
3177,VWC
3178,WUA
3179,VWC
3180,VWC
3181,VWC
3182,VWC
3183,VWC
3184,WUA
3185,WUA
3186,VWC
3187,Parastatal
3188,VWC
3189,VWC
3190,VWC
3191,WUA
3192,VWC
3193,Private operator
3194,VWC
3195,VWC
3196,VWC
3197,VWC
3198,VWC
3199,VWC
3200,Other
3201,WUA
3202,VWC
3203,VWC
3204,VWC
3205,VWC
3206,VWC
3207,VWC
3208,VWC
3209,VWC
3210,Water authority
3211,VWC
3212,VWC
3213,VWC
3214,VWC
3215,VWC
3216,WUA
3217,VWC
3218,VWC
3219,VWC
3220,VWC
3221,VWC
3222,Water Board
3223,VWC
3224,VWC
3225,VWC
3226,Private operator
3227,Water Board
3228,VWC
3229,VWC
3230,VWC
3231,VWC
3232,VWC
3233,VWC
3234,Water Board
3235,VWC
3236,VWC
3237,VWC
3238,VWC
3239,VWC
3240,VWC
3241,Private operator
3242,Private operator
3243,Company
3244,VWC
3245,VWC
3246,VWC
3247,Water Board
3248,Trust
3249,VWC
3250,VWC
3251,Other
3252,VWC
3253,VWC
3254,VWC
3255,VWC
3256,Water Board
3257,VWC
3258,Water authority
3259,VWC
3260,Company
3261,VWC
3262,Parastatal
3263,VWC
3264,VWC
3265,VWC
3266,WUA
3267,VWC
3268,VWC
3269,VWC
3270,VWC
3271,VWC
3272,VWC
3273,VWC
3274,VWC
3275,VWC
3276,WUA
3277,VWC
3278,VWC
3279,VWC
3280,VWC
3281,VWC
3282,Water authority
3283,VWC
3284,VWC
3285,Water authority
3286,Water Board
3287,VWC
3288,VWC
3289,VWC
3290,VWC
3291,VWC
3292,WUA
3293,VWC
3294,VWC
3295,VWC
3296,VWC
3297,VWC
3298,VWC
3299,VWC
3300,VWC
3301,Water Board
3302,VWC
3303,VWC
3304,VWC
3305,VWC
3306,VWC
3307,Private operator
3308,VWC
3309,VWC
3310,VWC
3311,VWC
3312,Water Board
3313,VWC
3314,VWC
3315,VWC
3316,VWC
3317,VWC
3318,Other
3319,VWC
3320,VWC
3321,VWC
3322,VWC
3323,VWC
3324,VWC
3325,VWC
3326,VWC
3327,VWC
3328,VWC
3329,VWC
3330,VWC
3331,Water authority
3332,VWC
3333,VWC
3334,Water authority
3335,Company
3336,VWC
3337,VWC
3338,Water authority
3339,VWC
3340,VWC
3341,VWC
3342,VWC
3343,Other
3344,VWC
3345,VWC
3346,VWC
3347,VWC
3348,VWC
3349,VWC
3350,Private operator
3351,VWC
3352,VWC
3353,VWC
3354,VWC
3355,VWC
3356,VWC
3357,VWC
3358,Company
3359,VWC
3360,VWC
3361,VWC
3362,VWC
3363,Private operator
3364,VWC
3365,Water authority
3366,Water Board
3367,Company
3368,VWC
3369,Parastatal
3370,VWC
3371,VWC
3372,VWC
3373,Water Board
3374,Private operator
3375,VWC
3376,VWC
3377,Water Board
3378,VWC
3379,VWC
3380,VWC
3381,VWC
3382,VWC
3383,VWC
3384,VWC
3385,Parastatal
3386,WUG
3387,VWC
3388,VWC
3389,Private operator
3390,VWC
3391,VWC
3392,VWC
3393,VWC
3394,VWC
3395,VWC
3396,VWC
3397,VWC
3398,VWC
3399,VWC
3400,Company
3401,VWC
3402,VWC
3403,VWC
3404,VWC
3405,VWC
3406,Private operator
3407,VWC
3408,VWC
3409,VWC
3410,VWC
3411,VWC
3412,Company
3413,VWC
3414,VWC
3415,VWC
3416,Private operator
3417,VWC
3418,VWC
3419,Parastatal
3420,VWC
3421,WUA
3422,Private operator
3423,VWC
3424,Company
3425,VWC
3426,Other
3427,VWC
3428,VWC
3429,Water Board
3430,VWC
3431,VWC
3432,VWC
3433,VWC
3434,WUA
3435,Private operator
3436,VWC
3437,VWC
3438,VWC
3439,VWC
3440,VWC
3441,VWC
3442,Water Board
3443,VWC
3444,VWC
3445,Private operator
3446,Water Board
3447,VWC
3448,Private operator
3449,VWC
3450,Company
3451,VWC
3452,VWC
3453,VWC
3454,VWC
3455,VWC
3456,VWC
3457,VWC
3458,VWC
3459,Private operator
3460,VWC
3461,VWC
3462,VWC
3463,VWC
3464,VWC
3465,VWC
3466,VWC
3467,WUA
3468,VWC
3469,Parastatal
3470,VWC
3471,VWC
3472,VWC
3473,Private operator
3474,VWC
3475,VWC
3476,VWC
3477,Water Board
3478,Other
3479,VWC
3480,WUA
3481,Water Board
3482,VWC
3483,VWC
3484,VWC
3485,Water Board
3486,VWC
3487,Company
3488,VWC
3489,VWC
3490,VWC
3491,VWC
3492,VWC
3493,WUG
3494,WUA
3495,VWC
3496,Other
3497,Water authority
3498,VWC
3499,VWC
3500,VWC
3501,VWC
3502,WUA
3503,VWC
3504,VWC
3505,VWC
3506,VWC
3507,VWC
3508,VWC
3509,Company
3510,VWC
3511,VWC
3512,VWC
3513,VWC
3514,VWC
3515,Water Board
3516,VWC
3517,Other
3518,VWC
3519,Other
3520,VWC
3521,VWC
3522,VWC
3523,VWC
3524,VWC
3525,WUG
3526,VWC
3527,VWC
3528,Private operator
3529,WUA
3530,WUA
3531,VWC
3532,VWC
3533,VWC
3534,VWC
3535,VWC
3536,VWC
3537,VWC
3538,WUA
3539,VWC
3540,VWC
3541,VWC
3542,VWC
3543,VWC
3544,VWC
3545,VWC
3546,VWC
3547,Water Board
3548,VWC
3549,VWC
3550,WUA
3551,WUG
3552,VWC
3553,VWC
3554,VWC
3555,VWC
3556,VWC
3557,VWC
3558,Parastatal
3559,VWC
3560,Private operator
3561,VWC
3562,VWC
3563,Parastatal
3564,VWC
3565,VWC
3566,VWC
3567,Parastatal
3568,VWC
3569,VWC
3570,VWC
3571,Water Board
3572,VWC
3573,VWC
3574,VWC
3575,Water Board
3576,VWC
3577,WUA
3578,Water authority
3579,VWC
3580,VWC
3581,Parastatal
3582,VWC
3583,VWC
3584,VWC
3585,VWC
3586,VWC
3587,Other
3588,VWC
3589,VWC
3590,VWC
3591,VWC
3592,Water authority
3593,Private operator
3594,VWC
3595,VWC
3596,VWC
3597,VWC
3598,VWC
3599,VWC
3600,WUA
3601,WUG
3602,VWC
3603,VWC
3604,Water Board
3605,VWC
3606,VWC
3607,VWC
3608,Company
3609,VWC
3610,VWC
3611,VWC
3612,VWC
3613,VWC
3614,Private operator
3615,Water authority
3616,VWC
3617,VWC
3618,Water authority
3619,VWC
3620,VWC
3621,VWC
3622,WUA
3623,Other
3624,VWC
3625,VWC
3626,VWC
3627,Water Board
3628,VWC
3629,VWC
3630,VWC
3631,Other
3632,Water Board
3633,VWC
3634,WUA
3635,VWC
3636,VWC
3637,Other
3638,WUG
3639,VWC
3640,VWC
3641,VWC
3642,VWC
3643,VWC
3644,VWC
3645,VWC
3646,VWC
3647,Other
3648,Water Board
3649,VWC
3650,VWC
3651,VWC
3652,VWC
3653,WUG
3654,VWC
3655,VWC
3656,VWC
3657,WUG
3658,Other
3659,Other
3660,VWC
3661,VWC
3662,Other
3663,WUG
3664,Water Board
3665,Water Board
3666,VWC
3667,VWC
3668,VWC
3669,VWC
3670,VWC
3671,VWC
3672,VWC
3673,VWC
3674,VWC
3675,VWC
3676,VWC
3677,VWC
3678,VWC
3679,VWC
3680,VWC
3681,Parastatal
3682,VWC
3683,VWC
3684,VWC
3685,VWC
3686,VWC
3687,VWC
3688,VWC
3689,VWC
3690,VWC
3691,VWC
3692,VWC
3693,VWC
3694,Other
3695,VWC
3696,VWC
3697,VWC
3698,Parastatal
3699,Water authority
3700,Other
3701,VWC
3702,VWC
3703,Private operator
3704,VWC
3705,Parastatal
3706,VWC
3707,VWC
3708,Other
3709,VWC
3710,VWC
3711,Private operator
3712,VWC
3713,Water Board
3714,VWC
3715,VWC
3716,VWC
3717,VWC
3718,VWC
3719,Water Board
3720,VWC
3721,Water Board
3722,VWC
3723,VWC
3724,VWC
3725,VWC
3726,VWC
3727,Water Board
3728,VWC
3729,VWC
3730,VWC
3731,Private operator
3732,Company
3733,VWC
3734,VWC
3735,Parastatal
3736,VWC
3737,VWC
3738,VWC
3739,VWC
3740,Water authority
3741,WUG
3742,Water Board
3743,VWC
3744,VWC
3745,VWC
3746,VWC
3747,VWC
3748,Water Board
3749,VWC
3750,VWC
3751,VWC
3752,VWC
3753,VWC
3754,VWC
3755,VWC
3756,VWC
3757,VWC
3758,Company
3759,VWC
3760,VWC
3761,Other
3762,VWC
3763,VWC
3764,VWC
3765,VWC
3766,VWC
3767,VWC
3768,VWC
3769,Water Board
3770,VWC
3771,WUG
3772,VWC
3773,Parastatal
3774,VWC
3775,VWC
3776,VWC
3777,VWC
3778,VWC
3779,VWC
3780,VWC
3781,VWC
3782,VWC
3783,VWC
3784,VWC
3785,WUA
3786,VWC
3787,VWC
3788,VWC
3789,VWC
3790,VWC
3791,VWC
3792,VWC
3793,VWC
3794,VWC
3795,Water Board
3796,VWC
3797,VWC
3798,VWC
3799,VWC
3800,VWC
3801,VWC
3802,VWC
3803,Private operator
3804,VWC
3805,VWC
3806,VWC
3807,VWC
3808,VWC
3809,VWC
3810,VWC
3811,Private operator
3812,Parastatal
3813,Private operator
3814,Company
3815,Private operator
3816,VWC
3817,VWC
3818,VWC
3819,VWC
3820,VWC
3821,VWC
3822,VWC
3823,Private operator
3824,VWC
3825,VWC
3826,VWC
3827,VWC
3828,Other
3829,Other
3830,VWC
3831,Other
3832,Private operator
3833,VWC
3834,VWC
3835,VWC
3836,VWC
3837,VWC
3838,VWC
3839,WUA
3840,VWC
3841,VWC
3842,VWC
3843,VWC
3844,Other
3845,Private operator
3846,VWC
3847,Water Board
3848,VWC
3849,Water authority
3850,VWC
3851,VWC
3852,WUG
3853,Water authority
3854,Water Board
3855,VWC
3856,VWC
3857,VWC
3858,WUA
3859,WUG
3860,VWC
3861,Private operator
3862,Water Board
3863,VWC
3864,VWC
3865,VWC
3866,Parastatal
3867,VWC
3868,VWC
3869,VWC
3870,Water authority
3871,VWC
3872,Private operator
3873,Water Board
3874,VWC
3875,Water authority
3876,Water authority
